PDatTime,Age,_BatchAge,_BatchAlarmCount,_BatchSync,ACID_T,AFOAM_T,Air_OV,Air_SP,BASE_T,CO2_SP,CO2_SP_T,EXT_1,EXT_2,FEED_WEIGHT,JTEMP,N2_SP,O2_SP,pH,PO2,STIRR,SUBS_A,SUBSA_T,TEMP,VWEIGHT,FEED_FLOW
1/27/20 17:34,123,122.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,25.005,0,0,5.81874285,-2.2186245,200,0,3744.6,22.89843375,0.32,0
1/27/20 17:39,123.083333333333,123.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.95959275,0,0,5.8481653,-2.229951,200,0,3744.6,22.78352475,0.32,0
1/27/20 17:44,123.166666666667,123.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.90025725,0,0,5.87720715,-2.23,200,0,3744.6,22.75451925,0.32,0
1/27/20 17:49,123.25,123.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.86756625,0,0,5.90543305,-2.23,200,0,3744.6,22.69525725,0.32,0
1/27/20 17:54,123.333333333333,123.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.81221025,0,0,5.92616265,-2.2343245,200,0,3744.6,22.6560795,0.32,0
1/27/20 17:59,123.416666666667,123.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.7950735,0,0,5.9520892,-2.227002,200,0,3744.6,22.773876,0.32,0
1/27/20 18:04,123.5,123.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.7560795,0,0,5.96758975,-2.2100735,200,0,3744.6,23.03945175,0.32,0
1/27/20 18:09,123.583333333333,123.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.7052205,0,0,5.95380795,-2.218649,200,0,3744.6,22.97000775,0.32,0
1/27/20 18:14,123.666666666667,123.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.705,0,0,5.93785715,-2.229951,200,0,3744.6,22.800735,0.32,0
1/27/20 18:19,123.75,123.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.65959275,0,0,5.92713735,-2.2256755,200,0,3744.6,22.84540725,0.32,0
1/27/20 18:24,123.833333333333,123.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.60025725,0,0,5.9198598,-2.224349,200,0,3744.6,22.8593355,0.32,0
1/27/20 18:29,123.916666666667,123.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.6,0,0,5.92393145,-2.225651,200,0,3744.6,22.8456645,0.32,0
1/27/20 18:34,124,123.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.55459275,0,0,5.93339325,-2.2200245,200,0,3744.6,22.90474275,0.32,0
1/27/20 18:39,124.083333333333,124.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.49525725,0,0,5.93226775,-2.228649,200,0,3744.6,22.775265,0.32,0
1/27/20 18:44,124.166666666667,124.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.495,0,0,5.93909125,-2.2356265,200,0,3744.6,22.69006275,0.32,0
1/27/20 18:49,124.25,124.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.4560795,0,0,5.95786775,-2.2257,200,0,3744.6,22.8449295,0.32,0
1/27/20 18:54,124.333333333333,124.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.4052205,0,0,5.96609877342193,-2.2200245,200,0,3744.6,22.90474275,0.32,0
1/27/20 18:59,124.416666666667,124.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.3599176666667,0,0,5.9602824488003,-2.22858711111111,200,0,3744.6,22.7761933333333,0.32,0
1/27/20 19:04,124.5,124.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.3002823333333,0,0,5.94930666666667,-2.23135911111111,200,0,3744.6,22.7346133333333,0.32,0
1/27/20 19:09,124.583333333333,124.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.3,0,0,5.94002408888889,-2.22005377777778,200,0,3744.6,22.9041933333333,0.32,0
1/27/20 19:14,124.666666666667,124.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.2549176666667,0,0,5.9304372,-2.21570644444444,200,0,3744.6,22.943642,0.32,0
1/27/20 19:19,124.75,124.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.1952823333333,0,0,5.91788268888889,-2.21002688888889,200,0,3744.6,22.994758,0.32,0
1/27/20 19:24,124.833333333333,124.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.156358,0,0,5.90373322222222,-2.21,200,0,3744.6,23.0400823333333,0.32,0
1/27/20 19:29,124.916666666667,124.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.105242,0,0,5.88202375555556,-2.21429355555556,200,0,3744.6,23.0159933333333,0.32,0
1/27/20 19:34,125,124.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.0599176666667,0,0,5.85319462222222,-2.21997311111111,200,0,3744.6,22.9055243333333,0.32,0
1/27/20 19:39,125.083333333333,125.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24.0002823333333,0,0,5.82277064444444,-2.22429355555556,200,0,3744.6,22.8599176666667,0.32,0
1/27/20 19:44,125.166666666667,125.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,24,0,0,5.78189815555556,-2.23426666666667,200,0,3744.6,22.6714756666667,0.32,0
1/27/20 19:49,125.25,125.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.9549176666667,0,0,5.73869388888889,-2.23567955555556,200,0,3744.6,22.584531,0.32,0
1/27/20 19:54,125.333333333333,125.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.8952823333333,0,0,5.70962666666667,-2.23002688888889,200,0,3744.6,22.739558,0.32,0
1/27/20 19:59,125.416666666667,125.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.856358,0,0,5.68921377777778,-2.22570644444445,200,0,3744.6,22.8448,0.32,0
1/27/20 20:04,125.5,125.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.805242,0,0,5.67286095555556,-2.22432044444444,200,0,3744.6,22.8596353333333,0.32,0
1/27/20 20:09,125.583333333333,125.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.7599176666667,0,0,5.63531406666667,-2.22567955555556,200,0,3744.6,22.8453646666667,0.32,0
1/27/20 20:14,125.666666666667,125.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.7002823333333,0,0,5.57594633333333,-2.21573333333333,200,0,3744.6,22.9433596666667,0.32,0
1/27/20 20:19,125.75,125.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.6549176666667,0,0,5.51356828888889,-2.218614,200,0,3744.6,22.8659513333333,0.32,0
1/27/20 20:24,125.833333333333,125.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.5952823333333,0,0,5.45080493333333,-2.22994622222222,200,0,3744.6,22.6958066666667,0.32,0
1/27/20 20:29,125.916666666667,125.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.556358,0,0,5.37227171111111,-2.24288066666667,200,0,3744.6,22.4373866666667,0.32,0
1/27/20 20:34,126,125.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.505242,0,0,5.28759473333333,-2.25562577777778,200,0,3744.6,22.186778,0.32,0
1/27/20 20:39,126.083333333333,126.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.505,0,0,5.20115182222222,-2.24573333333333,200,0,3744.6,22.3881596666667,0.32,0
1/27/20 20:44,126.166666666667,126.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.4599176666667,0,0,5.10467490803537,-2.24432044444444,200,0,3744.6,22.4543933333333,0.32,0
1/27/20 20:49,126.25,126.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.4002823333333,0,0,5.0028677740508,-2.24567955555556,200,0,3744.6,22.485447,0.32,0
1/27/20 20:54,126.333333333333,126.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.4,0,0,4.89896994013605,-2.24432044444444,200,0,3744.6,22.5142706666667,0.32,0
1/27/20 20:59,126.416666666667,126.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.3549176666667,0,0,4.78718428888889,-2.26285377777778,200,0,3744.6,22.131511,0.322747875555556,0
1/27/20 21:04,126.5,126.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.2952823333333,0,0,4.68660244444444,-2.27133222222222,200,0,3744.6,21.9169006666667,0.323634915555556,0
1/27/20 21:09,126.583333333333,126.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.256358,0,0,4.59402386666667,-2.26864088888889,200,0,3744.6,21.9653463333333,0.320017208888889,0
1/27/20 21:14,126.666666666667,126.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.205242,0,0,4.50147484444444,-2.27565266666667,200,0,3744.6,21.8859713333333,0.322747875555556,0
1/27/20 21:19,126.75,126.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.205,0,0,4.41517075555555,-2.26143977777778,200,0,3744.6,22.1396823333333,0.326382791111111,0
1/27/20 21:24,126.833333333333,126.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.1599176666667,0,0,4.32901322222222,-2.27152155555556,200,0,3744.6,21.9262926666667,0.3264,0
1/27/20 21:29,126.916666666667,126.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.1002823333333,0,0,4.24861377777778,-2.28269133333333,200,0,3744.6,21.7037156666667,0.3264,0
1/27/20 21:34,127,126.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.1,0,0,4.17741322222222,-2.255814,200,0,3744.6,22.1833093333333,0.3264,0
1/27/20 21:39,127.083333333333,127.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,23.0549176666667,0,0,4.1060028,-2.25432044444444,200,0,3744.6,22.259353,0.3264,0
1/27/20 21:44,127.166666666667,127.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.9952823333333,0,0,4.04099215555556,-2.25567955555556,200,0,3744.6,22.2453646666667,0.3264,0
1/27/20 21:49,127.25,127.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.995,0,0,3.97997333333333,-2.25432044444444,200,0,3744.6,22.2596353333333,0.3264,0
1/27/20 21:54,127.333333333333,127.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.956358,0,0,3.92326688888889,-2.25567955555556,200,0,3744.6,22.2453646666667,0.3264,0
1/27/20 21:59,127.416666666667,127.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.905242,0,0,3.86279417777778,-2.258614,200,0,3744.6,22.1308286666667,0.3264,0
1/27/20 22:04,127.5,127.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.905,0,0,3.79929915555556,-2.26565266666667,200,0,3744.6,21.9848133333333,0.3264,0
1/27/20 22:09,127.583333333333,127.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.905,0,0,3.75038677777778,-2.26002688888889,200,0,3744.6,22.0944756666667,0.3264,0
1/27/20 22:14,127.666666666667,127.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.8599176666667,0,0,3.70480268888889,-2.25570644444444,200,0,3744.6,22.1851646666667,0.3264,0
1/27/20 22:19,127.75,127.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.8002823333333,0,0,3.65894128888889,-2.25432044444444,200,0,3744.6,22.2142706666667,0.3264,0
1/27/20 22:24,127.833333333333,127.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.8,0,0,3.61280537777778,-2.25997311111111,200,0,3744.6,22.0955646666667,0.3264,0
1/27/20 22:29,127.916666666667,127.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.7549176666667,0,0,3.57080548888889,-2.25570644444444,200,0,3744.6,22.2238066666667,0.3264,0
1/27/20 22:34,128,127.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.6952823333333,0,0,3.52892246666667,-2.25432044444444,200,0,3744.6,22.2653866666667,0.3264,0
1/27/20 22:39,128.083333333333,128.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.695,0,0,3.48409344444445,-2.26856022222222,200,0,3744.6,21.967,0.3264,0
1/27/20 22:44,128.166666666667,128.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.695,0,0,3.44766162222222,-2.27135911111111,200,0,3744.6,21.9696956666667,0.3264,0
1/27/20 22:49,128.25,128.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.656358,0,0,3.41175697777778,-2.277228,200,0,3744.6,21.8575733333333,0.3264,0
1/27/20 22:54,128.333333333333,128.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.605242,0,0,3.37281097777778,-2.29559888888889,200,0,3744.6,21.490862,0.3264,0
1/27/20 22:59,128.416666666667,128.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.605,0,0,3.34091462222222,-2.28143977777778,200,0,3744.6,21.7282823333333,0.3264,0
1/27/20 23:04,128.5,128.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.605,0,0,3.30834935555556,-2.26576022222222,200,0,3744.6,22.028,0.3264,0
1/27/20 23:09,128.583333333333,128.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.5599176666667,0,0,3.2750586,-2.26002688888889,200,0,3744.6,22.1991933333333,0.3264,0
1/27/20 23:14,128.666666666667,128.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.5002823333333,0,0,3.23834924444444,-2.26858711111111,200,0,3744.6,21.987469,0.3264,0
1/27/20 23:19,128.75,128.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.5,0,0,3.2032242,-2.27565266666667,200,0,3744.6,21.7900553333333,0.3264,0
1/27/20 23:24,128.833333333333,128.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.5,0,0,3.17534677777778,-2.26573333333333,200,0,3744.6,22.0282823333333,0.3264,0
1/27/20 23:29,128.916666666667,128.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.5,0,0,3.1477572,-2.26002688888889,200,0,3744.6,22.1991933333333,0.3264,0
1/27/20 23:34,129,128.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.4549176666667,0,0,3.11591462222222,-2.25570644444444,200,0,3744.6,22.2450823333333,0.3264,0
1/27/20 23:39,129.083333333333,129.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.3952823333333,0,0,3.08206128888889,-2.25432044444444,200,0,3744.6,22.2596353333333,0.3264,0
1/27/20 23:44,129.166666666667,129.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.395,0,0,3.04706666666667,-2.26426666666667,200,0,3744.6,22.116558,0.3264,0
1/27/20 23:49,129.25,129.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.395,0,0,3.01636022222222,-2.261386,200,0,3744.6,22.134331,0.3264,0
1/27/20 23:54,129.333333333333,129.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.395,0,0,2.98532235555556,-2.25434733333333,200,0,3744.6,22.2140286666667,0.3264,0
1/27/20 23:59,129.416666666667,129.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.395,0,0,2.94850677777778,-2.25997311111111,200,0,3744.6,22.0955646666667,0.3264,0
1/28/20 0:04,129.5,129.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.356358,0,0,2.91363462222222,-2.26858711111111,200,0,3744.6,21.9275513333333,0.3264,0
1/28/20 0:09,129.583333333333,129.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.305242,0,0,2.87892806666667,-2.28423977777778,200,0,3744.6,21.673847,0.3264,0
1/28/20 0:14,129.666666666667,129.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.305,0,0,2.85150162222222,-2.28997311111111,200,0,3744.6,21.617321,0.3264,0
1/28/20 0:19,129.75,129.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.305,0,0,2.83232537777778,-2.28141288888889,200,0,3744.6,21.7739696666667,0.3264,0
1/28/20 0:24,129.833333333333,129.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.305,0,0,2.81346128888889,-2.26146666666667,200,0,3744.6,22.1327176666667,0.3264,0
1/28/20 0:29,129.916666666667,129.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.305,0,0,2.78616762222222,-2.267228,200,0,3744.6,21.9564153333333,0.3264,0
1/28/20 0:34,130,129.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2599176666667,0,0,2.75908851111111,-2.27701177777778,200,0,3744.6,21.7547913333333,0.3264,0
1/28/20 0:39,130.083333333333,130.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2002823333333,0,0,2.74159182222222,-2.26437422222222,200,0,3744.6,22.0547446666667,0.3264,0
1/28/20 0:44,130.166666666667,130.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2,0,0,2.72047204444444,-2.26997311111111,200,0,3744.6,22.005242,0.3264,0
1/28/20 0:49,130.25,130.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2,0,0,2.70089602222222,-2.26570644444444,200,0,3744.6,22.0887243333333,0.3264,0
1/28/20 0:54,130.333333333333,130.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2,0,0,2.68017591111111,-2.26002688888889,200,0,3744.6,22.1994756666667,0.3264,0
1/28/20 0:59,130.416666666667,130.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.2,0,0,2.65461053333333,-2.26858711111111,200,0,3744.6,22.026111,0.3264,0
1/28/20 1:04,130.5,130.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.1677983333333,0,0,2.63120828888889,-2.27135911111111,200,0,3744.6,21.9248956666667,0.3264,0
1/28/20 1:09,130.583333333333,130.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.112321,0,0,2.61045042222222,-2.277228,200,0,3744.6,21.7850573333333,0.3264,0
1/28/20 1:14,130.666666666667,130.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.0950806666667,0,0,2.58777355555556,-2.29559888888889,200,0,3744.6,21.473541,0.3264,0
1/28/20 1:19,130.75,130.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.095,0,0,2.56731182222222,-2.298614,200,0,3744.6,21.4705883333333,0.3264,0
1/28/20 1:24,130.833333333333,130.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.095,0,0,2.54705624444444,-2.30135911111111,200,0,3744.6,21.4296133333333,0.3264,0
1/28/20 1:29,130.916666666667,130.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.095,0,0,2.53517344444444,-2.29005377777778,200,0,3744.6,21.5991933333333,0.3264,0
1/28/20 1:34,131,130.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.095,0,0,2.52573064444444,-2.29,200,0,3744.6,21.6,0.3264,0
1/28/20 1:39,131.083333333333,131.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.056358,0,0,2.51659204444444,-2.27711933333333,200,0,3744.6,21.812531,0.3264,0
1/28/20 1:44,131.166666666667,131.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005242,0,0,2.50643988888889,-2.26008066666667,200,0,3744.6,22.093669,0.3264,0
1/28/20 1:49,131.25,131.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.49517075555556,-2.25570644444444,200,0,3744.6,22.1851646666667,0.3264,0
1/28/20 1:54,131.333333333333,131.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.48143708888889,-2.26290755555556,200,0,3744.6,22.046822,0.3264,0
1/28/20 1:59,131.416666666667,131.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.467907,-2.27562577777778,200,0,3744.6,21.7903376666667,0.3264,0
1/28/20 2:04,131.5,131.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.45900246666667,-2.27002688888889,200,0,3744.6,21.8994756666667,0.3264,0
1/28/20 2:09,131.583333333333,131.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.44545602222222,-2.27429355555556,200,0,3744.6,21.8549176666667,0.3264,0
1/28/20 2:14,131.666666666667,131.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.43331204444444,-2.27567955555556,200,0,3744.6,21.885447,0.3264,0
1/28/20 2:19,131.75,131.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.41844246666667,-2.27432044444444,200,0,3744.6,21.9142706666667,0.3264,0
1/28/20 2:24,131.833333333333,131.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.005,0,0,2.40233086666667,-2.27567955555556,200,0,3744.6,21.8857293333333,0.3264,0
1/28/20 2:29,131.916666666667,131.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9599176666667,0,0,2.39173602222222,-2.27002688888889,200,0,3744.6,21.959353,0.3264,0
1/28/20 2:34,132,131.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9453646666667,0,0,2.37743977777778,-2.27858711111111,200,0,3744.6,21.7714756666667,0.3264,0
1/28/20 2:39,132.083333333333,132.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,22.0047176666667,0,0,2.35832537777778,-2.28994622222222,200,0,3744.6,21.5557243333333,0.3264,0
1/28/20 2:44,132.166666666667,132.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9599176666667,0,0,2.34289613333333,-2.29429355555556,200,0,3744.6,21.4566403333333,0.3264,0
1/28/20 2:49,132.25,132.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9002823333333,0,0,2.33216806666667,-2.29567955555556,200,0,3744.6,21.4889663333333,0.3264,0
1/28/20 2:54,132.333333333333,132.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.32444806666667,-2.28143977777778,200,0,3744.6,21.7733646666667,0.3264,0
1/28/20 2:59,132.416666666667,132.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.31371708888889,-2.27005377777778,200,0,3744.6,21.9588286666667,0.3264,0
1/28/20 3:04,132.5,132.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.29803473333333,-2.27,200,0,3744.6,21.932484,0.3264,0
1/28/20 3:09,132.583333333333,132.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.28746151111111,-2.26570644444444,200,0,3744.6,22.0714033333333,0.3264,0
1/28/20 3:14,132.666666666667,132.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.27671708888889,-2.26432044444444,200,0,3744.6,22.1156706666667,0.3264,0
1/28/20 3:19,132.75,132.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.26017602222222,-2.26997311111111,200,0,3744.6,21.960442,0.3264,0
1/28/20 3:24,132.833333333333,132.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.9,0,0,2.24803753333333,-2.26570644444444,200,0,3744.6,21.9840066666667,0.3264,0
1/28/20 3:29,132.916666666667,132.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.8549176666667,0,0,2.23543171111111,-2.27290755555556,200,0,3744.6,21.8368623333333,0.3264,0
1/28/20 3:34,133,132.958333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.7952823333333,0,0,2.22491248888889,-2.27703866666667,200,0,3744.6,21.7477863333333,0.3264,0
1/28/20 3:39,133.083333333333,133.041666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.22085947272056,-2.26435995791805,200,0,3744.6,22.0013997574751,0.3264,0
1/28/20 3:44,133.166666666667,133.125,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.21019869950166,-2.27423343097084,200,0,3744.6,21.8557686591916,0.3264,0
1/28/20 3:49,133.25,133.208333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.20374763333333,-2.27570788888889,200,0,3744.6,21.8400671666667,0.3264,0
1/28/20 3:54,133.333333333333,133.291666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.19774609444444,-2.27429211111111,200,0,3744.6,21.8165683333333,0.3264,0
1/28/20 3:59,133.416666666667,133.375,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.18819293888889,-2.27997061111111,200,0,3744.6,21.7439375833333,0.3264,0
1/28/20 4:04,133.5,133.458333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.17748491111111,-2.28852544444444,200,0,3744.6,21.6284893333333,0.3264,0
1/28/20 4:09,133.583333333333,133.541666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.1670543,-2.2956785,200,0,3744.6,21.48926925,0.3264,0
1/28/20 4:14,133.666666666667,133.625,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.16131548333333,-2.28576666666667,200,0,3744.6,21.6441855,0.3264,0
1/28/20 4:19,133.75,133.708333333333,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.15560157777778,-2.28429211111111,200,0,3744.6,21.6599328333333,0.3264,0
1/28/20 4:24,133.833333333333,133.791666666667,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.15102351111111,-2.28144516666667,200,0,3744.6,21.72819025,0.3264,0
1/28/20 4:29,133.916666666667,133.875,0,0,4662.7,20.35,0,0,1.1,0,1828,0,0,93.1,21.795,0,0,2.14929491111111,-2.27005877777778,200,0,3744.6,21.8991183333333,0.3264,0
